food_code,food_name,wweia_cat_num,wweia_cat_name,energy_kcal,carb_g,fiber_g,sugar_g,fat_g,sat_fat_g,protein_g,cholesterol_mg,portion_desc,portion_weight_g,energy_kcal_per_serving,carb_g_per_serving,fiber_g_per_serving,sugar_g_per_serving,fat_g_per_serving,sat_fat_g_per_serving,protein_g_per_serving,high_carb,high_sugar,low_fiber,high_sat_fat,diabetes_flag,ada_risk_level,source
11111000,"Milk, whole",1002,"Milk, whole",61,4.63,0.0,4.81,3.2,1.86,3.27,12,1 cup,244.0,148.8,11.3,0.0,11.7,7.8,4.5,8.0,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11112110,"Milk, reduced fat (2%)",1004,"Milk, reduced fat",50,4.9,0.0,4.89,1.9,1.11,3.36,8,1 cup,244.0,122.0,12.0,0.0,11.9,4.6,2.7,8.2,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11112210,"Milk, low fat (1%)",1006,"Milk, lowfat",43,5.18,0.0,4.96,0.95,0.568,3.38,5,1 cup,244.0,104.9,12.6,0.0,12.1,2.3,1.4,8.2,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11113000,"Milk, fat free (skim)",1008,"Milk, nonfat",34,4.92,0.0,5.05,0.08,0.049,3.43,3,1 cup,244.0,83.0,12.0,0.0,12.3,0.2,0.1,8.4,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11114300,"Milk, lactose free, low fat (1%)",1006,"Milk, lowfat",43,5.18,0.0,4.96,0.95,0.568,3.38,5,1 cup,244.0,104.9,12.6,0.0,12.1,2.3,1.4,8.2,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11114320,"Milk, lactose free, fat free (skim)",1008,"Milk, nonfat",34,4.92,0.0,5.05,0.08,0.049,3.43,3,1 cup,244.0,83.0,12.0,0.0,12.3,0.2,0.1,8.4,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11114330,"Milk, lactose free, reduced fat (2%)",1004,"Milk, reduced fat",50,4.9,0.0,4.89,1.9,1.11,3.36,8,1 cup,244.0,122.0,12.0,0.0,11.9,4.6,2.7,8.2,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11114350,"Milk, lactose free, whole",1002,"Milk, whole",61,4.63,0.0,4.81,3.2,1.86,3.27,12,1 cup,244.0,148.8,11.3,0.0,11.7,7.8,4.5,8.0,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11115300,Buttermilk,1002,"Milk, whole",43,4.81,0.0,5.36,1.08,0.552,3.46,5,1 cup,244.0,104.9,11.7,0.0,13.1,2.6,1.3,8.4,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11115400,Kefir,1006,"Milk, lowfat",52,7.48,0.0,6.91,0.96,0.596,3.59,5,1 cup,244.0,126.9,18.3,0.0,16.9,2.3,1.5,8.8,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11116000,Goat milk,1002,"Milk, whole",69,4.45,0.0,4.45,4.14,2.667,3.56,11,1 cup,244.0,168.4,10.9,0.0,10.9,10.1,6.5,8.7,False,True,True,True,1,high,USDA FNDDS 2021-2023
11120000,"Milk, dry, reconstituted, nonfat",1008,"Milk, nonfat",32,4.6,0.0,4.6,0.07,0.044,3.2,2,1 cup,244.0,78.1,11.2,0.0,11.2,0.2,0.1,7.8,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11121100,"Milk, dry, reconstituted, whole",1002,"Milk, whole",76,5.86,0.0,5.86,4.08,2.554,4.01,15,1 cup,244.0,185.4,14.3,0.0,14.3,10.0,6.2,9.8,False,True,True,True,1,high,USDA FNDDS 2021-2023
11210050,"Milk, evaporated, NS as to fat content",1002,"Milk, whole",134,10.04,0.0,10.04,7.56,4.591,6.81,29,1 cup,252.0,337.7,25.3,0.0,25.3,19.1,11.6,17.2,False,True,True,True,1,high,USDA FNDDS 2021-2023
11211050,"Milk, evaporated, whole",1002,"Milk, whole",134,10.04,0.0,10.04,7.56,4.591,6.81,29,1 cup,252.0,337.7,25.3,0.0,25.3,19.1,11.6,17.2,False,True,True,True,1,high,USDA FNDDS 2021-2023
11211400,"Milk, evaporated, reduced fat (2%)",1004,"Milk, reduced fat",92,11.15,0.0,11.15,1.96,1.214,7.42,8,1 cup,252.0,231.8,28.1,0.0,28.1,4.9,3.1,18.7,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11212050,"Milk, evaporated, fat free (skim)",1008,"Milk, nonfat",78,11.35,0.0,11.35,0.2,0.121,7.55,4,1 cup,252.0,196.6,28.6,0.0,28.6,0.5,0.3,19.0,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11220000,"Milk, condensed, sweetened",1202,"Flavored milk, whole",321,54.4,0.0,54.4,8.7,5.486,7.91,34,1 cup,304.0,975.8,165.4,0.0,165.4,26.4,16.7,24.0,True,True,True,True,1,high,USDA FNDDS 2021-2023
11300100,"Non-dairy milk, NFS",1902,Plant-based milk,31,3.04,0.1,2.03,1.6,0.159,1.14,0,1 cup,244.0,75.6,7.4,0.2,5.0,3.9,0.4,2.8,False,False,True,False,0,low,USDA FNDDS 2021-2023
11320000,"Soy milk, sweetened",1902,Plant-based milk,53,5.22,0.0,4.53,2.05,0.301,3.41,0,1 cup,244.0,129.3,12.7,0.0,11.1,5.0,0.7,8.3,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11320100,"Soy milk, unsweetened",1902,Plant-based milk,38,1.29,0.0,0.56,2.12,0.314,3.55,0,1 cup,244.0,92.7,3.1,0.0,1.4,5.2,0.8,8.7,False,False,True,False,0,low,USDA FNDDS 2021-2023
11321000,"Soy milk, chocolate",1902,Plant-based milk,64,8.32,0.1,7.49,2.03,0.315,3.35,0,1 cup,244.0,156.2,20.3,0.2,18.3,5.0,0.8,8.2,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11350000,"Almond milk, sweetened",1902,Plant-based milk,30,4.31,0.0,3.99,1.18,0.1,0.53,0,1 cup,244.0,73.2,10.5,0.0,9.7,2.9,0.2,1.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
11350010,"Almond milk, chocolate",1902,Plant-based milk,43,7.44,0.1,6.97,1.2,0.121,0.57,0,1 cup,244.0,104.9,18.2,0.2,17.0,2.9,0.3,1.4,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11350020,"Almond milk, unsweetened",1902,Plant-based milk,15,0.34,0.0,0.0,1.22,0.104,0.55,0,1 cup,244.0,36.6,0.8,0.0,0.0,3.0,0.3,1.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
11350040,"Almond milk, NFS",1902,Plant-based milk,20,1.53,0.0,1.2,1.21,0.103,0.54,0,1 cup,244.0,48.8,3.7,0.0,2.9,3.0,0.3,1.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
11360000,Rice milk,1902,Plant-based milk,47,9.17,0.3,5.28,0.97,0.0,0.28,0,1 cup,244.0,114.7,22.4,0.7,12.9,2.4,0.0,0.7,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11360200,Oat milk,1902,Plant-based milk,45,5.37,0.5,2.04,2.33,0.187,0.66,0,1 cup,244.0,109.8,13.1,1.2,5.0,5.7,0.5,1.6,False,False,True,False,0,low,USDA FNDDS 2021-2023
11370000,Coconut milk,1902,Plant-based milk,31,2.92,0.0,2.5,2.08,2.083,0.21,0,1 cup,244.0,75.6,7.1,0.0,6.1,5.1,5.1,0.5,False,False,True,True,0,medium,USDA FNDDS 2021-2023
11400000,"Yogurt, NFS",1820,"Yogurt, regular",94,10.22,0.1,8.05,2.87,1.626,6.67,11,1 4 oz container,113.0,106.2,11.5,0.1,9.1,3.2,1.8,7.5,False,False,True,False,0,low,USDA FNDDS 2021-2023
11400010,"Yogurt, Greek, NS as to type of milk or flavor",1822,"Yogurt, Greek",91,10.78,0.1,8.21,1.33,0.715,9.11,7,1 5.3 oz container,150.0,136.5,16.2,0.2,12.3,2.0,1.1,13.7,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11410000,"Yogurt, NS as to type of milk or flavor",1820,"Yogurt, regular",93,15.69,0.2,12.84,1.34,0.861,4.57,5,1 4 oz container,113.0,105.1,17.7,0.2,14.5,1.5,1.0,5.2,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11411010,"Yogurt, NS as to type of milk, plain",1820,"Yogurt, regular",63,7.04,0.0,7.04,1.55,1.0,5.25,6,1 4 oz container,113.0,71.2,8.0,0.0,8.0,1.8,1.1,5.9,False,False,True,False,0,low,USDA FNDDS 2021-2023
11411100,"Yogurt, whole milk, plain",1820,"Yogurt, regular",78,5.57,0.0,4.09,4.48,2.32,3.82,14,1 4 oz container,113.0,88.1,6.3,0.0,4.6,5.1,2.6,4.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
11411200,"Yogurt, low fat milk, plain",1820,"Yogurt, regular",63,7.04,0.0,7.04,1.55,1.0,5.25,6,1 4 oz container,113.0,71.2,8.0,0.0,8.0,1.8,1.1,5.9,False,False,True,False,0,low,USDA FNDDS 2021-2023
11411300,"Yogurt, nonfat milk, plain",1820,"Yogurt, regular",50,8.08,0.0,7.68,0.09,0.116,4.23,3,1 4 oz container,113.0,56.5,9.1,0.0,8.7,0.1,0.1,4.8,False,False,True,False,0,low,USDA FNDDS 2021-2023
11411390,"Yogurt, Greek, NS as to type of milk, plain",1822,"Yogurt, Greek",67,3.6,0.0,3.24,1.36,0.726,10.2,8,1 5.3 oz container,150.0,100.5,5.4,0.0,4.9,2.0,1.1,15.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
11411400,"Yogurt, Greek, whole milk, plain",1822,"Yogurt, Greek",94,4.75,0.0,3.25,4.39,2.39,8.78,17,1 5.3 oz container,150.0,141.0,7.1,0.0,4.9,6.6,3.6,13.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
11411410,"Yogurt, Greek, low fat milk, plain",1822,"Yogurt, Greek",67,3.6,0.0,3.24,1.36,0.726,10.2,8,1 5.3 oz container,150.0,100.5,5.4,0.0,4.9,2.0,1.1,15.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
11411420,"Yogurt, Greek, nonfat milk, plain",1822,"Yogurt, Greek",59,3.64,0.0,3.27,0.37,0.108,10.3,5,1 5.3 oz container,150.0,88.5,5.5,0.0,4.9,0.6,0.2,15.4,False,False,True,False,0,low,USDA FNDDS 2021-2023
11430000,"Yogurt, NS as to type of milk, fruit",1820,"Yogurt, regular",93,15.69,0.2,12.84,1.34,0.861,4.57,5,1 4 oz container,113.0,105.1,17.7,0.2,14.5,1.5,1.0,5.2,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11431000,"Yogurt, whole milk, fruit",1820,"Yogurt, regular",106,14.43,0.2,10.31,3.86,1.997,3.34,12,1 4 oz container,113.0,119.8,16.3,0.2,11.7,4.4,2.3,3.8,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11432000,"Yogurt, low fat milk, fruit",1820,"Yogurt, regular",93,15.69,0.2,12.84,1.34,0.861,4.57,5,1 4 oz container,113.0,105.1,17.7,0.2,14.5,1.5,1.0,5.2,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11433000,"Yogurt, nonfat milk, fruit",1820,"Yogurt, regular",46,7.64,0.0,7.09,0.08,0.1,3.64,3,1 4 oz container,113.0,52.0,8.6,0.0,8.0,0.1,0.1,4.1,False,False,True,False,0,low,USDA FNDDS 2021-2023
11433990,"Yogurt, Greek, NS as to type of milk, fruit",1822,"Yogurt, Greek",91,10.78,0.1,8.21,1.33,0.715,9.11,7,1 5.3 oz container,150.0,136.5,16.2,0.2,12.3,2.0,1.1,13.7,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11434000,"Yogurt, Greek, whole milk, fruit",1822,"Yogurt, Greek",114,11.8,0.1,8.23,3.91,2.128,7.85,15,1 5.3 oz container,150.0,171.0,17.7,0.2,12.3,5.9,3.2,11.8,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11434010,"Yogurt, Greek, low fat milk, fruit",1822,"Yogurt, Greek",91,10.78,0.1,8.21,1.33,0.715,9.11,7,1 5.3 oz container,150.0,136.5,16.2,0.2,12.3,2.0,1.1,13.7,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11434020,"Yogurt, Greek, nonfat milk, fruit",1822,"Yogurt, Greek",83,10.81,0.1,8.24,0.34,0.097,9.21,4,1 5.3 oz container,150.0,124.5,16.2,0.2,12.4,0.5,0.1,13.8,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11434090,"Yogurt, NS as to type of milk, flavors other than fruit",1820,"Yogurt, regular",82,13.02,0.0,13.04,1.36,0.86,4.51,5,1 4 oz container,113.0,92.7,14.7,0.0,14.7,1.5,1.0,5.1,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11434100,"Yogurt, whole milk, flavors other than fruit",1820,"Yogurt, regular",95,11.76,0.0,10.5,3.88,1.995,3.28,12,1 4 oz container,113.0,107.4,13.3,0.0,11.9,4.4,2.3,3.7,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11434200,"Yogurt, low fat milk, flavors other than fruit",1820,"Yogurt, regular",82,13.02,0.0,13.04,1.36,0.86,4.51,5,1 4 oz container,113.0,92.7,14.7,0.0,14.7,1.5,1.0,5.1,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11434300,"Yogurt, nonfat milk, flavors other than fruit",1820,"Yogurt, regular",47,7.94,0.0,7.6,0.08,0.1,3.64,3,1 4 oz container,113.0,53.1,9.0,0.0,8.6,0.1,0.1,4.1,False,False,True,False,0,low,USDA FNDDS 2021-2023
11435000,"Yogurt, Greek, NS as to type of milk, flavors other than fruit",1822,"Yogurt, Greek",81,8.18,0.0,7.87,1.34,0.714,9.07,7,1 5.3 oz container,150.0,121.5,12.3,0.0,11.8,2.0,1.1,13.6,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11435010,"Yogurt, Greek, whole milk, flavors other than fruit",1822,"Yogurt, Greek",104,9.21,0.0,7.88,3.92,2.127,7.81,15,1 5.3 oz container,150.0,156.0,13.8,0.0,11.8,5.9,3.2,11.7,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11435020,"Yogurt, Greek, low fat milk, flavors other than fruit",1822,"Yogurt, Greek",81,8.18,0.0,7.87,1.34,0.714,9.07,7,1 5.3 oz container,150.0,121.5,12.3,0.0,11.8,2.0,1.1,13.6,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11435030,"Yogurt, Greek, nonfat milk, flavors other than fruit",1822,"Yogurt, Greek",73,8.22,0.0,7.9,0.34,0.096,9.17,4,1 5.3 oz container,150.0,109.5,12.3,0.0,11.8,0.5,0.1,13.8,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11435100,"Yogurt, Greek, with oats",1822,"Yogurt, Greek",149,20.02,1.5,10.74,3.67,0.838,9.22,6,1 5.3 oz container,150.0,223.5,30.0,2.2,16.1,5.5,1.3,13.8,False,True,False,False,1,medium,USDA FNDDS 2021-2023
11436000,"Yogurt, liquid",1820,"Yogurt, regular",74,12.55,0.1,10.27,1.07,0.689,3.65,4,1 bottle,150.0,111.0,18.8,0.2,15.4,1.6,1.0,5.5,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11436100,Yogurt tube,1820,"Yogurt, regular",81,13.68,0.1,11.4,1.03,0.671,4.34,5,1 tube,75.0,60.8,10.3,0.1,8.6,0.8,0.5,3.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
11440010,"Chipotle dip, yogurt based",8412,"Dips, gravies, other sauces",189,3.33,0.0,2.97,15.99,3.219,7.93,16,1 tablespoon,15.0,28.4,0.5,0.0,0.4,2.4,0.5,1.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
11440030,"Onion dip, yogurt based",8412,"Dips, gravies, other sauces",160,4.06,0.2,3.38,12.91,2.726,6.82,14,1 tablespoon,15.0,24.0,0.6,0.0,0.5,1.9,0.4,1.0,False,False,True,False,0,low,USDA FNDDS 2021-2023
11440040,"Ranch dip, yogurt based",8412,"Dips, gravies, other sauces",195,4.13,0.3,3.41,16.09,3.267,8.48,17,1 tablespoon,15.0,29.2,0.6,0.0,0.5,2.4,0.5,1.3,False,False,True,False,0,low,USDA FNDDS 2021-2023
11440050,"Spinach dip, yogurt based",8412,"Dips, gravies, other sauces",159,3.59,0.3,3.04,12.96,2.734,7.02,14,1 tablespoon,15.0,23.8,0.5,0.0,0.5,1.9,0.4,1.1,False,False,True,False,0,low,USDA FNDDS 2021-2023
11440060,Tzatziki dip,8412,"Dips, gravies, other sauces",91,4.1,0.2,2.5,6.0,1.894,5.22,10,1 tablespoon,15.0,13.6,0.6,0.0,0.4,0.9,0.3,0.8,False,False,True,False,0,low,USDA FNDDS 2021-2023
11440070,"Vegetable dip, yogurt based",8412,"Dips, gravies, other sauces",191,3.76,0.3,2.99,16.03,3.232,8.16,16,1 tablespoon,15.0,28.6,0.6,0.0,0.4,2.4,0.5,1.2,False,False,True,False,0,low,USDA FNDDS 2021-2023
11446000,"Yogurt parfait, with fruit",1820,"Yogurt, regular",104,16.08,1.3,10.36,2.18,0.608,5.25,4,1 McDonald's parfait,150.0,156.0,24.1,2.0,15.5,3.3,0.9,7.9,False,True,False,False,1,medium,USDA FNDDS 2021-2023
11459990,"Frozen yogurt, NFS",5802,Ice cream and frozen dairy desserts,127,21.6,0.0,19.92,3.6,2.326,3.0,13,1 cup,175.0,222.2,37.8,0.0,34.9,6.3,4.1,5.2,True,True,True,False,1,high,USDA FNDDS 2021-2023
11460000,"Frozen yogurt, vanilla",5802,Ice cream and frozen dairy desserts,127,21.6,0.0,19.92,3.6,2.326,3.0,13,1 cup,175.0,222.2,37.8,0.0,34.9,6.3,4.1,5.2,True,True,True,False,1,high,USDA FNDDS 2021-2023
11460100,"Frozen yogurt, chocolate",5802,Ice cream and frozen dairy desserts,131,21.6,2.3,19.24,3.6,2.272,3.0,13,1 cup,175.0,229.2,37.8,4.0,33.7,6.3,4.0,5.2,True,True,False,False,1,high,USDA FNDDS 2021-2023
11460500,"Frozen yogurt, soft serve, vanilla",5802,Ice cream and frozen dairy desserts,159,24.2,0.0,24.0,5.6,3.42,4.0,2,1 cup,175.0,278.2,42.4,0.0,42.0,9.8,6.0,7.0,True,True,True,True,1,high,USDA FNDDS 2021-2023
11460510,"Frozen yogurt, soft serve, chocolate",5802,Ice cream and frozen dairy desserts,160,24.87,0.7,23.56,5.76,3.513,4.31,2,1 cup,175.0,280.0,43.5,1.2,41.2,10.1,6.1,7.5,True,True,True,True,1,high,USDA FNDDS 2021-2023
11461200,Frozen yogurt sandwich,5802,Ice cream and frozen dairy desserts,204,34.38,0.8,24.3,6.25,2.805,3.9,10,1 sandwich,75.0,153.0,25.8,0.6,18.2,4.7,2.1,2.9,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11461210,"Frozen yogurt bar, vanilla",5802,Ice cream and frozen dairy desserts,127,21.6,0.0,19.92,3.6,2.326,3.0,13,1 bar,65.0,82.6,14.0,0.0,12.9,2.3,1.5,2.0,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11461220,"Frozen yogurt bar, chocolate",5802,Ice cream and frozen dairy desserts,131,21.6,2.3,19.24,3.6,2.272,3.0,13,1 bar,65.0,85.2,14.0,1.5,12.5,2.3,1.5,2.0,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11461250,"Frozen yogurt cone, chocolate",5802,Ice cream and frozen dairy desserts,142,23.9,2.3,18.71,3.73,2.23,3.2,12,1 cone,125.0,177.5,29.9,2.9,23.4,4.7,2.8,4.0,False,True,False,False,1,medium,USDA FNDDS 2021-2023
11461260,"Frozen yogurt cone, vanilla",5802,Ice cream and frozen dairy desserts,139,23.9,0.1,19.36,3.73,2.282,3.2,12,1 cone,125.0,173.8,29.9,0.1,24.2,4.7,2.9,4.0,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11461300,"Frozen yogurt cone, vanilla, waffle cone",5802,Ice cream and frozen dairy desserts,143,25.28,0.1,20.26,3.61,2.223,3.29,12,1 cone,255.0,364.6,64.5,0.3,51.7,9.2,5.7,8.4,True,True,True,True,1,high,USDA FNDDS 2021-2023
11461320,"Frozen yogurt cone, chocolate, waffle cone",5802,Ice cream and frozen dairy desserts,147,25.28,2.3,19.62,3.61,2.172,3.29,12,1 cone,255.0,374.8,64.5,5.9,50.0,9.2,5.5,8.4,True,True,False,True,1,high,USDA FNDDS 2021-2023
11480000,"Baby Toddler food, NFS",9007,Baby food: mixtures,75,9.08,1.1,4.47,2.15,0.601,4.9,18,1 tablespoon,15.0,11.2,1.4,0.2,0.7,0.3,0.1,0.7,False,False,True,False,0,low,USDA FNDDS 2021-2023
11480010,"Baby Toddler yogurt, plain",9010,Baby food: yogurt,78,5.57,0.0,4.09,4.48,2.32,3.82,14,1 tablespoon,15.0,11.7,0.8,0.0,0.6,0.7,0.3,0.6,False,False,True,False,0,low,USDA FNDDS 2021-2023
11480100,"Baby Toddler yogurt, with fruit",9010,Baby food: yogurt,98,11.9,0.1,8.53,4.04,2.089,3.48,13,1 tablespoon,15.0,14.7,1.8,0.0,1.3,0.6,0.3,0.5,False,False,True,False,0,low,USDA FNDDS 2021-2023
11511000,"Chocolate milk, NFS",1206,"Flavored milk, lowfat",65,10.98,0.1,9.55,0.83,0.462,3.44,4,1 cup,248.0,161.2,27.2,0.2,23.7,2.1,1.1,8.5,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11511100,"Chocolate milk, whole",1202,"Flavored milk, whole",83,10.34,0.8,9.54,3.39,2.104,3.17,12,1 cup,248.0,205.8,25.6,2.0,23.7,8.4,5.2,7.9,False,True,False,True,1,medium,USDA FNDDS 2021-2023
11511200,"Chocolate milk, reduced fat (2%)",1204,"Flavored milk, reduced fat",76,12.13,0.7,9.55,1.9,1.177,2.99,8,1 cup,248.0,188.5,30.1,1.7,23.7,4.7,2.9,7.4,True,True,True,False,1,high,USDA FNDDS 2021-2023
11511300,"Chocolate milk, fat free (skim)",1208,"Flavored milk, nonfat",67,13.46,0.0,8.39,0.0,0.0,3.39,2,1 cup,248.0,166.2,33.4,0.0,20.8,0.0,0.0,8.4,True,True,True,False,1,high,USDA FNDDS 2021-2023
11511400,"Chocolate milk, low fat (1%)",1206,"Flavored milk, lowfat",64,10.15,0.1,9.94,1.11,0.616,3.46,5,1 fl oz,31.0,19.8,3.1,0.0,3.1,0.3,0.2,1.1,False,False,True,False,0,low,USDA FNDDS 2021-2023
11511550,"Chocolate milk, reduced sugar, NFS",1206,"Flavored milk, lowfat",65,8.56,0.0,7.85,1.99,1.092,3.09,8,1 cup,248.0,161.2,21.2,0.0,19.5,4.9,2.7,7.7,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11512005,"Hot chocolate / cocoa, NFS",1206,"Flavored milk, lowfat",72,13.9,0.2,12.0,1.04,0.612,1.82,3,1 cup,248.0,178.6,34.5,0.5,29.8,2.6,1.5,4.5,True,True,True,False,1,high,USDA FNDDS 2021-2023
11512010,"Hot chocolate / cocoa, made with whole or reduced fat (2%) milk",1204,"Flavored milk, reduced fat",91,16.53,0.0,15.18,1.54,0.903,2.73,7,1 cup,248.0,225.7,41.0,0.0,37.6,3.8,2.2,6.8,True,True,True,False,1,high,USDA FNDDS 2021-2023
11512020,"Hot chocolate / cocoa, made with lowfat (1%) or fat free (skim) milk",1208,"Flavored milk, nonfat",78,16.55,0.0,15.31,0.06,0.04,2.79,2,1 cup,248.0,193.4,41.0,0.0,38.0,0.1,0.1,6.9,True,True,True,False,1,high,USDA FNDDS 2021-2023
11512030,"Hot chocolate / cocoa, made with non-dairy milk",1902,Plant-based milk,76,15.02,0.1,12.85,1.3,0.129,0.93,0,1 cup,248.0,188.5,37.2,0.2,31.9,3.2,0.3,2.3,True,True,True,False,1,high,USDA FNDDS 2021-2023
11512100,"Hot chocolate / cocoa, with whipped cream",1204,"Flavored milk, reduced fat",101,16.25,0.0,14.92,2.8,1.623,2.7,10,1 cup,248.0,250.5,40.3,0.0,37.0,6.9,4.0,6.7,True,True,True,False,1,high,USDA FNDDS 2021-2023
11513380,"Chocolate milk, Nesquik, NS as to type of milk",1204,"Flavored milk, reduced fat",74,10.09,0.3,9.62,2.15,1.312,3.41,8,1 cup,248.0,183.5,25.0,0.7,23.9,5.3,3.3,8.5,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11513385,"Chocolate milk, Nesquik, made with non-dairy milk",1902,Plant-based milk,54,8.41,0.4,6.94,1.64,0.289,1.35,0,1 cup,248.0,133.9,20.9,1.0,17.2,4.1,0.7,3.3,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11513801,"Chocolate milk, reduced sugar, whole",1202,"Flavored milk, whole",73,8.38,0.0,7.79,2.92,1.627,3.04,10,1 cup,248.0,181.0,20.8,0.0,19.3,7.2,4.0,7.5,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11513802,"Chocolate milk, reduced sugar, reduced fat (2%)",1204,"Flavored milk, reduced fat",63,8.62,0.0,7.86,1.78,0.971,3.11,7,1 cup,248.0,156.2,21.4,0.0,19.5,4.4,2.4,7.7,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11513803,"Chocolate milk, reduced sugar, low fat (1%)",1206,"Flavored milk, lowfat",57,8.87,0.0,7.92,0.95,0.497,3.13,4,1 cup,248.0,141.4,22.0,0.0,19.6,2.4,1.2,7.8,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11513804,"Chocolate milk, reduced sugar, fat free (skim)",1208,"Flavored milk, nonfat",49,8.64,0.0,8.0,0.19,0.043,3.18,3,1 cup,248.0,121.5,21.4,0.0,19.8,0.5,0.1,7.9,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11514100,"Hot chocolate / cocoa, dry mix, made with water",1208,"Flavored milk, nonfat",54,11.27,0.5,8.82,0.54,0.32,0.9,0,1 cup,248.0,133.9,27.9,1.2,21.9,1.3,0.8,2.2,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11514110,"Hot chocolate / cocoa, dry mix, made with whole or reduced fat (2%) milk",1204,"Flavored milk, reduced fat",97,15.51,0.5,13.06,2.18,1.281,3.81,7,1 cup,248.0,240.6,38.5,1.2,32.4,5.4,3.2,9.4,True,True,True,False,1,high,USDA FNDDS 2021-2023
11514130,"Hot chocolate / cocoa, dry mix, made with lowfat (1%) or fat free (skim) milk",1208,"Flavored milk, nonfat",83,15.53,0.5,13.19,0.61,0.362,3.87,3,1 cup,248.0,205.8,38.5,1.2,32.7,1.5,0.9,9.6,True,True,True,False,1,high,USDA FNDDS 2021-2023
11514150,"Hot chocolate / cocoa, dry mix , made with non-dairy milk",1902,Plant-based milk,81,13.9,0.6,10.58,1.92,0.458,1.88,0,1 cup,248.0,200.9,34.5,1.5,26.2,4.8,1.1,4.7,True,True,True,False,1,high,USDA FNDDS 2021-2023
11514160,"Hot chocolate / cocoa, dry mix, made with water, with whipped cream",1204,"Flavored milk, reduced fat",65,11.2,0.5,8.81,1.83,1.063,0.94,4,1 cup,248.0,161.2,27.8,1.2,21.8,4.5,2.6,2.3,False,True,True,False,1,medium,USDA FNDDS 2021-2023
11514310,"Hot chocolate / cocoa, dry mix, reduced sugar, made with water",1208,"Flavored milk, nonfat",31,5.87,0.6,3.07,0.24,0.145,1.26,0,1 cup,248.0,76.9,14.6,1.5,7.6,0.6,0.4,3.1,False,False,True,False,0,low,USDA FNDDS 2021-2023
11514320,"Hot chocolate / cocoa, dry mix, reduced sugar, made with whole or reduced fat (2%) milk",1204,"Flavored milk, reduced fat",77,10.37,0.6,7.56,1.99,1.164,4.35,7,1 cup,248.0,191.0,25.7,1.5,18.7,4.9,2.9,10.8,False,True,True,False,1,medium,USDA FNDDS 2021-2023
